duty, angle
70, 47.454544
70, 65.863640
70, 89.181816
70, 103.500000
70, 121.772728
70, 133.090912
70, 147.136368
70, 156.272720
70, 166.636368
70, 179.454544
70, 201.681824
70, 225.409088
70, 239.863632
70, 255.545456
70, 262.090912
70, 273.681824
70, 279.409088
70, 291.954559
70, 306.818176
70, 325.772736
70, 336.954559
70, 358.909088
70, 62.318180
70, 84.681816
70, 100.090912
70, 114.545456
70, 128.863632
70, 141.136368
70, 152.590912
70, 159.272720
70, 170.318176
70, 184.500000
70, 206.454544
70, 224.045456
70, 241.636368
70, 250.090912
70, 263.590912
70, 273.136353
70, 282.136353
70, 293.727264
70, 311.590912
70, 328.500000
70, 350.590912
70, 48.818180
70, 71.181816
70, 86.727272
70, 107.454544
70, 119.181816
70, 134.454544
70, 140.727280
70, 148.090912
70, 157.909088
70, 171.136368
70, 182.863632
70, 201.954544
70, 222.136368
70, 243.136368
70, 257.045441
70, 262.772736
70, 271.772736
70, 283.363647
70, 294.818176
70, 309.000000
70, 326.181824
70, 348.272736
70, 51.000000
70, 71.181816
70, 86.318184
70, 106.090912
70, 119.181816
70, 134.863632
70, 143.181824
70, 151.909088
70, 165.409088
70, 178.090912
70, 194.454544
70, 215.590912
70, 235.636368
70, 247.636368
70, 261.000000
70, 271.363647
70, 279.681824
70, 292.227264
70, 302.863647
70, 320.045441
70, 335.045441
70, 360.000000
70, 60.409092
70, 76.090912
70, 97.227272
70, 110.863640
70, 126.818184
70, 136.363632
70, 147.545456
70, 154.363632
70, 167.045456
70, 179.863632
70, 196.909088
70, 223.090912
70, 239.045456
70, 251.727280
70, 264.818176
70, 270.272736
70, 280.636353
70, 294.000000
70, 308.727264
70, 328.636353
70, 344.863647
70, 48.954544
70, 68.045456
70, 86.318184
70, 103.772728
70, 117.136360
70, 132.272720
70, 142.500000
70, 147.681824
70, 159.818176
70, 170.454544
70, 187.500000
70, 208.772720
70, 225.681824
70, 245.863632
70, 258.409088
70, 266.454559
70, 273.136353
70, 281.454559
70, 297.545441
70, 310.090912
70, 330.409088
70, 351.818176
70, 53.181820
70, 69.272728
70, 89.727272
70, 107.045456
70, 117.136360
70, 131.181824
70, 141.681824
70, 149.454544
70, 161.045456
70, 169.363632
70, 184.500000
70, 204.545456
70, 225.954544
70, 243.409088
70, 255.000000
70, 265.227264
70, 271.909088
70, 282.818176
70, 297.818176
70, 314.590912
70, 329.181824
70, 346.909088
70, 53.454544
70, 71.727272
70, 87.000000
70, 108.954544
70, 115.772728
70, 131.181824
70, 142.772720
70, 149.454544
70, 159.681824
70, 172.500000
70, 188.863632
70, 206.454544
70, 233.045456
70, 248.045456
70, 257.045441
70, 263.318176
70, 273.272736
70, 286.090912
70, 299.181824
70, 313.227264
70, 330.545441
70, 350.454559
70, 54.545456
70, 72.818184
70, 90.681816
70, 103.772728
70, 117.000000
70, 129.409088
70, 146.863632
70, 148.227280
70, 163.227280
70, 173.727280
70, 190.500000
70, 213.272720
70, 233.590912
70, 249.818176
70, 262.227264
70, 266.863647
70, 279.409088
70, 286.363647
70, 302.045441
70, 316.636353
70, 335.454559
70, 356.454559
70, 56.727272
70, 75.409088
70, 93.272728
70, 112.772728
70, 127.500000
70, 138.818176
70, 142.227280
70, 157.227280
70, 169.363632
70, 178.636368
70, 200.454544
70, 220.772720
70, 238.363632
70, 251.727280
70, 260.181824
70, 271.090912
70, 278.454559
70, 290.863647
70, 303.818176
70, 318.409088
70, 342.272736
70, 360.000000
70, 63.681820
70, 82.636360
70, 98.590912
70, 116.590912
70, 128.318176
70, 137.045456
70, 147.545456
70, 157.636368
70, 168.000000
70, 180.818176
70, 204.409088
70, 224.045456
70, 242.454544
70, 250.500000
70, 261.272736
70, 274.090912
70, 282.818176
70, 295.909088
70, 306.681824
70, 326.045441
70, 346.909088
70, 50.863636
70, 70.636360
70, 83.727272
70, 100.090912
70, 116.590912
70, 130.227280
70, 141.954544
70, 150.545456
70, 159.409088
70, 171.545456
70, 182.181824
70, 201.136368
70, 223.772720
70, 241.636368
70, 255.409088
70, 266.181824
70, 273.954559
70, 282.818176
70, 294.545441
70, 309.545441
70, 327.954559
70, 349.227264
70, 52.363636
70, 71.454544
70, 90.136360
70, 109.500000
70, 121.636360
70, 133.363632
70, 143.590912
70, 156.409088
70, 162.818176
70, 174.136368
70, 195.681824
70, 213.409088
70, 235.909088
70, 252.000000
70, 261.681824
70, 270.272736
70, 279.409088
70, 290.863647
70, 305.590912
70, 322.500000
70, 339.954559
70, 360.000000
70, 64.909088
70, 81.136360
70, 98.181816
70, 117.000000
70, 131.454544
70, 141.818176
70, 147.681824
70, 159.954544
70, 165.136368
70, 181.909088
70, 201.272720
70, 224.181824
70, 239.590912
70, 250.090912
70, 259.500000
70, 271.636353
70, 280.772736
70, 293.318176
70, 305.590912
70, 320.045441
70, 342.681824
70, 50.045456
70, 65.590912
70, 82.909088
70, 98.727272
70, 115.772728
70, 127.500000
70, 143.590912
70, 150.409088
70, 160.090912
70, 170.454544
70, 185.590912
70, 204.681824
70, 221.863632
70, 243.272720
70, 253.772720
70, 265.227264
70, 274.772736
70, 281.181824
70, 295.636353
70, 311.727264
70, 330.409088
70, 346.500000
70, 48.136364
70, 70.636360
70, 85.772728
70, 107.727272
70, 119.590912
70, 133.772720
70, 143.863632
70, 151.363632
70, 161.045456
70, 176.863632
70, 191.318176
70, 213.000000
70, 234.818176
70, 248.045456
70, 261.681824
70, 268.909088
70, 279.681824
70, 293.045441
70, 305.181824
70, 318.000000
70, 339.681824
70, 356.590912
70, 65.863640
70, 82.909088
70, 94.772728
70, 113.181816
70, 130.363632
70, 139.227280
70, 147.681824
70, 154.363632
70, 169.772720
70, 180.272720
70, 199.636368
70, 223.772720
70, 239.590912
70, 253.090912
70, 261.681824
70, 273.136353
70, 281.863647
70, 294.818176
70, 311.590912
70, 328.227264
70, 349.090912
70, 51.818180
70, 70.636360
70, 89.454544
70, 103.772728
70, 118.090912
70, 131.863632
70, 141.681824
70, 148.500000
70, 157.227280
70, 169.636368
70, 183.954544
70, 205.500000
70, 231.000000
70, 243.409088
70, 251.454544
70, 265.772736
70, 273.136353
70, 281.454559
70, 294.818176
70, 309.409088
70, 325.909088
70, 347.863647
70, 51.136364
70, 69.681816
70, 85.772728
70, 107.318184
70, 120.818184
70, 129.545456
70, 144.954544
70, 148.909088
70, 161.454544
70, 165.818176
70, 183.818176
70, 201.818176
70, 225.409088
70, 243.681824
70, 253.090912
70, 264.954559
70, 272.727264
70, 285.136353
70, 293.727264
70, 311.045441
70, 327.954559
70, 346.363647
70, 52.090908
70, 72.954544
70, 86.454544
70, 101.454544
70, 122.454544
70, 131.863632
70, 140.045456
70, 152.318176
70, 161.727280
70, 174.954544
70, 188.863632
70, 212.454544
70, 231.818176
70, 248.181824
70, 259.500000
70, 266.454559
70, 276.000000
70, 288.136353
70, 298.227264
70, 311.590912
70, 332.181824
70, 356.454559
70, 54.954544
70, 71.727272
70, 93.818184
70, 108.409088
70, 122.045456
70, 134.863632
70, 140.181824
70, 151.363632
70, 159.681824
70, 170.045456
70, 187.090912
70, 207.954544
70, 228.681824
70, 239.590912
70, 254.318176
70, 264.818176
70, 274.772736
70, 287.045441
70, 297.272736
70, 312.545441
70, 327.545441
70, 349.636353
70, 53.318180
70, 71.454544
70, 88.909088
70, 108.954544
70, 121.363640
70, 133.363632
70, 143.863632
70, 147.409088
70, 159.136368
70, 170.454544
70, 187.090912
70, 205.636368
70, 228.818176
70, 242.727280
70, 255.409088
70, 264.000000
70, 268.363647
70, 284.863647
70, 295.909088
70, 311.318176
70, 328.227264
70, 351.681824
70, 51.409092
70, 64.227272
70, 86.181816
70, 99.681816
70, 115.772728
70, 128.045456
70, 139.227280
70, 150.954544
70, 162.818176
70, 169.363632
70, 186.409088
70, 211.772720
70, 234.136368
70, 242.181824
70, 256.772736
70, 268.500000
70, 279.409088
70, 287.454559
80, 314.181824
80, 336.545441
80, 355.363647
80, 58.909092
80, 81.545456
80, 103.090912
80, 120.136360
80, 135.136368
80, 146.181824
80, 158.454544
80, 168.818176
80, 190.227280
80, 216.818176
80, 233.045456
80, 253.090912
80, 263.590912
80, 278.181824
80, 287.318176
80, 299.318176
80, 320.318176
80, 343.090912
80, 50.045456
80, 71.727272
80, 91.500000
80, 109.363640
80, 121.363640
80, 136.363632
80, 145.636368
80, 155.045456
80, 169.636368
80, 183.954544
80, 207.000000
80, 233.590912
80, 249.000000
80, 258.545441
80, 268.500000
80, 280.363647
80, 296.045441
80, 310.500000
80, 330.136353
80, 351.681824
80, 60.545456
80, 76.500000
80, 95.318184
80, 112.772728
80, 129.954544
80, 141.136368
80, 153.000000
80, 164.045456
80, 178.090912
80, 203.045456
80, 225.272720
80, 244.500000
80, 259.772736
80, 268.500000
80, 280.090912
80, 294.545441
80, 307.090912
80, 328.772736
80, 352.227264
80, 57.272728
80, 78.954544
80, 98.590912
80, 113.181816
80, 127.636360
80, 152.590912
80, 144.136368
80, 162.000000
80, 178.227280
80, 197.045456
80, 225.409088
80, 241.909088
80, 257.045441
80, 265.636353
80, 275.045441
80, 291.000000
80, 305.863647
80, 323.318176
80, 347.045441
80, 51.136364
80, 73.227272
80, 93.136360
80, 107.727272
80, 126.000000
80, 139.772720
80, 148.909088
80, 163.090912
80, 173.727280
80, 193.227280
80, 218.045456
80, 239.590912
80, 255.409088
80, 266.727264
80, 276.000000
80, 288.681824
80, 306.818176
80, 321.545441
80, 344.863647
80, 50.863636
80, 75.409088
80, 94.636360
80, 111.409088
80, 126.681816
80, 142.227280
80, 148.227280
80, 161.454544
80, 174.954544
80, 193.363632
80, 220.636368
80, 240.818176
80, 255.000000
80, 263.590912
80, 274.772736
80, 288.000000
80, 302.181824
80, 315.681824
80, 337.500000
80, 44.454544
80, 67.090912
80, 88.909088
80, 105.409088
80, 121.227272
80, 137.454544
80, 146.863632
80, 155.045456
80, 173.454544
80, 186.409088
80, 206.863632
80, 233.045456
80, 250.500000
80, 260.181824
80, 272.727264
80, 285.818176
80, 293.727264
80, 311.590912
80, 336.000000
80, 355.909088
80, 60.545456
80, 81.136360
80, 103.772728
80, 111.409088
80, 130.227280
80, 142.227280
80, 152.727280
80, 164.045456
80, 179.863632
80, 199.090912
80, 227.727280
80, 247.909088
80, 259.227264
80, 268.090912
80, 277.909088
80, 292.500000
80, 310.500000
80, 328.772736
80, 352.636353
80, 59.181820
80, 82.772728
80, 96.000000
80, 114.409088
80, 128.590912
80, 141.818176
80, 153.000000
80, 163.090912
80, 176.590912
80, 197.454544
80, 225.409088
80, 246.136368
80, 255.545456
80, 271.363647
80, 279.681824
80, 290.863647
80, 305.181824
80, 320.318176
80, 345.136353
80, 54.954544
80, 76.500000
80, 96.136360
80, 110.863640
80, 124.500000
80, 137.181824
80, 148.090912
80, 157.909088
80, 173.863632
80, 192.545456
80, 218.863632
80, 235.909088
80, 253.772720
80, 261.000000
80, 267.272736
80, 279.000000
80, 294.545441
80, 311.318176
80, 330.409088
80, 353.181824
80, 55.500000
80, 83.045456
80, 95.727272
80, 115.772728
80, 131.181824
80, 145.636368
80, 151.363632
80, 168.000000
80, 185.318176
80, 201.954544
80, 226.227280
80, 247.500000
80, 259.500000
80, 267.000000
80, 281.863647
80, 293.727264
80, 307.090912
80, 328.500000
80, 345.954559
80, 55.500000
80, 75.818184
80, 93.681816
80, 107.181816
80, 124.500000
80, 138.818176
80, 149.181824
80, 160.090912
80, 173.590912
80, 194.863632
80, 219.409088
80, 239.590912
80, 256.636353
80, 266.727264
80, 277.090912
80, 291.409088
80, 304.090912
80, 322.090912
80, 345.545441
80, 49.636364
80, 76.090912
80, 91.363640
80, 107.318184
80, 127.772728
80, 141.818176
80, 154.090912
80, 162.000000
80, 175.772720
80, 198.409088
80, 222.272720
80, 243.272720
80, 255.954544
80, 270.272736
80, 276.681824
80, 287.727264
80, 304.772736
80, 323.590912
80, 344.590912
80, 51.818180
80, 71.181816
80, 92.863640
80, 108.000000
80, 124.772728
80, 138.954544
80, 149.181824
80, 157.909088
80, 173.727280
80, 193.363632
80, 216.954544
80, 242.454544
80, 253.090912
80, 263.590912
80, 274.772736
80, 287.318176
80, 299.590912
80, 316.500000
80, 339.545441
80, 47.454544
80, 68.727272
80, 86.454544
80, 105.136360
80, 123.545456
80, 138.272720
80, 144.136368
80, 156.409088
80, 166.772720
80, 187.227280
80, 212.181824
80, 234.136368
80, 247.909088
80, 258.954559
80, 270.272736
80, 279.409088
80, 292.500000
80, 307.090912
80, 323.590912
80, 347.727264
80, 51.954544
80, 71.727272
80, 92.863640
80, 104.181816
80, 127.227272
80, 136.909088
80, 147.136368
80, 157.227280
80, 173.727280
80, 192.818176
80, 219.954544
80, 238.090912
80, 255.545456
80, 265.909088
80, 275.318176
80, 287.045441
80, 300.545441
80, 318.954559
80, 346.090912
80, 52.090908
80, 70.772728
80, 93.136360
80, 109.500000
80, 128.454544
80, 138.545456
80, 148.500000
80, 164.454544
80, 173.181824
80, 193.227280
80, 215.727280
80, 234.136368
80, 254.590912
80, 262.090912
80, 273.136353
80, 287.045441
80, 296.318176
80, 314.727264
80, 338.590912
80, 357.954559
80, 63.545456
80, 86.727272
80, 106.636360
80, 121.772728
80, 135.681824
80, 148.500000
80, 159.136368
80, 168.000000
80, 189.272720
80, 213.272720
80, 235.090912
80, 252.818176
80, 264.000000
80, 271.363647
80, 280.090912
80, 296.454559
80, 313.227264
80, 335.454559
80, 357.409088
80, 60.409092
80, 80.727272
80, 99.136360
80, 118.909088
80, 134.454544
80, 147.136368
80, 155.318176
80, 168.272720
80, 178.772720
80, 204.954544
80, 227.181824
80, 244.090912
80, 259.772736
80, 268.363647
80, 281.863647
80, 292.772736
80, 311.590912
80, 331.772736
80, 350.863647
80, 62.181820
80, 82.090912
80, 96.000000
80, 119.454544
80, 133.090912
80, 144.272720
80, 154.363632
80, 166.363632
80, 182.181824
80, 202.090912
80, 228.818176
80, 247.227280
80, 256.772736
80, 268.500000
80, 284.590912
80, 296.045441
80, 311.590912
80, 332.045441
80, 357.409088
80, 60.000000
80, 84.272728
80, 102.000000
80, 117.136360
80, 131.863632
80, 143.181824
80, 150.681824
80, 163.500000
80, 182.181824
80, 204.954544
80, 225.681824
80, 244.500000
80, 256.363647
80, 269.727264
80, 283.227264
80, 296.863647
80, 312.136353
80, 328.500000
80, 352.090912
80, 60.000000
80, 81.136360
80, 97.500000
80, 117.409088
80, 128.863632
80, 140.045456
80, 154.363632
80, 168.000000
80, 180.681824
80, 200.863632
80, 227.181824
80, 241.636368
80, 257.318176
80, 269.454559
80, 278.863647
80, 294.818176
80, 306.545441
80, 325.772736
80, 341.863647
80, 48.954544
80, 69.272728
80, 88.363640
80, 107.454544
80, 126.409088
80, 133.772720
80, 148.500000
80, 155.045456
80, 168.409088
80, 187.090912
80, 205.636368
80, 232.363632
80, 249.136368
80, 260.454559
80, 268.909088
80, 283.227264
80, 298.772736
80, 311.863647
80, 333.409088
80, 355.363647
80, 63.954544
80, 83.045456
80, 100.909088
80, 125.590912
80, 133.500000
80, 146.181824
80, 154.363632
80, 168.409088
80, 180.409088
80, 200.590912
80, 228.000000
80, 246.000000
80, 261.000000
80, 268.500000
80, 281.045441
80, 293.727264
80, 308.181824
80, 324.954559
80, 349.500000
80, 53.318180
80, 74.454544
80, 96.136360
80, 110.590912
80, 128.454544
80, 138.272720
80, 154.363632
80, 159.681824
80, 178.227280
80, 194.590912
80, 221.181824
80, 243.272720
80, 253.090912
80, 265.636353
80, 278.454559
80, 289.909088
80, 301.090912
80, 322.772736
80, 347.181824
80, 54.954544
80, 73.909088
80, 91.909088
80, 112.772728
80, 124.227272
80, 136.090912
80, 143.590912
80, 157.227280
80, 166.363632
80, 181.909088
80, 207.272720
80, 229.636368
80, 249.136368
80, 261.954559
80, 275.454559
80, 280.772736
90, 312.954559
90, 333.409088
90, 360.000000
90, 64.909088
90, 87.954544
90, 111.409088
90, 130.227280
90, 144.954544
90, 157.227280
90, 173.727280
90, 200.454544
90, 227.318176
90, 247.500000
90, 263.590912
90, 275.590912
90, 286.636353
90, 301.090912
90, 319.363647
90, 343.636353
90, 53.727272
90, 94.772728
90, 76.363640
90, 117.818184
90, 129.818176
90, 140.727280
90, 155.318176
90, 169.772720
90, 186.954544
90, 216.000000
90, 240.136368
90, 256.363647
90, 266.863647
90, 278.863647
90, 293.318176
90, 311.590912
90, 330.409088
90, 357.000000
90, 65.454544
90, 88.909088
90, 109.500000
90, 126.136360
90, 137.454544
90, 154.090912
90, 161.045456
90, 178.227280
90, 205.500000
90, 234.545456
90, 251.727280
90, 263.590912
90, 272.045441
90, 287.454559
90, 303.681824
90, 320.318176
90, 345.409088
90, 55.636364
90, 80.863640
90, 98.727272
90, 120.818184
90, 136.090912
90, 147.136368
90, 156.272720
90, 171.954544
90, 192.681824
90, 218.318176
90, 245.590912
90, 255.954544
90, 274.500000
90, 282.136353
90, 298.227264
90, 320.045441
90, 339.272736
90, 51.272728
90, 72.954544
90, 95.045456
90, 114.000000
90, 128.045456
90, 140.590912
90, 157.636368
90, 168.409088
90, 187.363632
90, 216.818176
90, 239.863632
90, 255.545456
90, 270.545441
90, 282.136353
90, 298.772736
90, 318.000000
90, 336.545441
90, 44.727272
90, 66.681816
90, 91.909088
90, 111.409088
90, 131.181824
90, 144.272720
90, 157.772720
90, 170.454544
90, 183.818176
90, 206.590912
90, 229.636368
90, 250.090912
90, 260.181824
90, 273.681824
90, 288.136353
90, 308.045441
90, 328.772736
90, 350.863647
90, 62.454544
90, 83.727272
90, 98.727272
90, 120.818184
90, 137.045456
90, 143.727280
90, 159.409088
90, 175.500000
90, 197.318176
90, 224.045456
90, 245.045456
90, 258.818176
90, 269.863647
90, 283.636353
90, 297.818176
90, 317.454559
90, 340.090912
90, 49.909092
90, 72.409088
90, 96.409088
90, 115.636360
90, 129.818176
90, 144.272720
90, 154.636368
90, 169.363632
90, 187.227280
90, 214.090912
90, 240.136368
90, 255.000000
90, 261.681824
90, 272.045441
90, 293.045441
90, 306.272736
90, 326.863647
90, 352.090912
90, 60.000000
90, 84.681816
90, 104.454544
90, 120.954544
90, 135.409088
90, 145.636368
90, 160.090912
90, 176.318176
90, 198.136368
90, 225.954544
90, 247.909088
90, 259.500000
90, 270.136353
90, 288.681824
90, 302.454559
90, 316.909088
90, 343.090912
90, 49.909092
90, 73.909088
90, 91.500000
90, 116.590912
90, 131.181824
90, 147.545456
90, 159.136368
90, 167.045456
90, 192.136368
90, 215.863632
90, 241.090912
90, 256.363647
90, 266.863647
90, 278.863647
90, 292.227264
90, 311.590912
90, 330.954559
90, 354.545441
90, 62.045456
90, 86.181816
90, 105.545456
90, 126.681816
90, 140.045456
90, 152.318176
90, 164.454544
90, 183.545456
90, 205.090912
90, 232.500000
90, 253.090912
90, 261.681824
90, 272.045441
90, 286.363647
90, 305.318176
90, 328.500000
90, 351.000000
90, 55.772728
90, 81.136360
90, 99.954544
90, 120.409088
90, 134.590912
90, 147.545456
90, 159.954544
90, 176.863632
90, 196.909088
90, 227.318176
90, 248.045456
90, 260.181824
90, 273.681824
90, 283.500000
90, 299.454559
90, 312.136353
90, 339.136353
90, 46.090908
90, 69.272728
90, 92.727272
90, 130.227280
90, 104.318184
90, 138.818176
90, 152.045456
90, 161.045456
90, 179.454544
90, 205.227280
90, 228.818176
90, 247.500000
90, 263.318176
90, 271.363647
90, 288.000000
90, 301.227264
90, 323.727264
90, 349.227264
90, 58.090908
90, 80.045456
90, 102.136360
90, 121.363640
90, 135.136368
90, 148.227280
90, 155.727280
90, 166.500000
90, 186.000000
90, 207.681824
90, 234.136368
90, 248.863632
90, 263.590912
90, 276.409088
90, 292.363647
90, 309.681824
90, 329.454559
90, 352.363647
90, 64.500000
90, 88.090912
90, 105.136360
90, 124.227272
90, 137.181824
90, 147.545456
90, 164.045456
90, 175.227280
90, 205.227280
90, 229.772720
90, 251.181824
90, 263.590912
90, 276.000000
90, 288.136353
90, 307.363647
90, 325.909088
90, 346.500000
90, 60.000000
90, 79.909088
90, 102.136360
90, 120.818184
90, 134.863632
90, 149.863632
90, 158.727280
90, 172.500000
90, 196.090912
90, 225.272720
90, 246.409088
90, 260.454559
90, 272.045441
90, 281.181824
90, 297.818176
90, 314.727264
90, 338.590912
90, 360.000000
90, 69.272728
90, 93.272728
90, 108.954544
90, 130.500000
90, 144.272720
90, 157.227280
90, 171.818176
90, 187.363632
90, 215.045456
90, 241.090912
90, 253.636368
90, 267.409088
90, 281.181824
90, 292.363647
90, 316.500000
90, 329.454559
90, 360.000000
90, 63.681820
90, 86.318184
90, 105.136360
90, 120.818184
90, 142.090912
90, 151.909088
90, 163.363632
90, 180.272720
90, 205.090912
90, 232.090912
90, 250.090912
90, 267.954559
90, 275.590912
90, 287.045441
90, 304.772736
90, 326.590912
90, 351.681824
90, 60.954544
90, 84.818184
90, 103.909088
90, 120.409088
90, 135.409088
90, 147.545456
90, 158.181824
90, 174.681824
90, 201.818176
90, 225.954544
90, 244.500000
90, 258.000000
90, 270.545441
90, 284.590912
90, 297.818176
90, 316.909088
90, 342.272736
90, 52.090908
90, 75.545456
90, 97.227272
90, 114.954544
90, 131.863632
90, 146.863632
90, 155.727280
90, 169.772720
90, 186.136368
90, 218.590912
90, 241.363632
90, 253.772720
90, 271.636353
90, 281.181824
90, 297.545441
90, 312.818176
90, 335.863647
90, 357.954559
90, 68.863640
90, 86.318184
90, 110.181816
90, 129.272720
90, 142.500000
90, 152.590912
90, 165.409088
90, 184.500000
90, 211.500000
90, 233.318176
90, 252.681824
90, 267.409088
90, 278.181824
90, 294.818176
90, 308.318176
90, 336.409088
90, 357.000000
90, 65.590912
90, 89.454544
90, 108.409088
90, 126.136360
90, 141.272720
90, 153.272720
90, 166.500000
90, 183.818176
90, 207.000000
90, 233.590912
90, 250.363632
90, 263.590912
90, 276.000000
90, 289.909088
90, 308.318176
90, 329.454559
90, 353.045441
90, 61.909092
90, 86.727272
90, 103.772728
90, 121.909088
90, 132.954544
90, 147.954544
90, 162.409088
90, 171.000000
90, 194.863632
90, 221.045456
90, 242.318176
90, 257.045441
90, 268.090912
90, 286.636353
90, 294.409088
90, 314.454559
90, 341.318176
90, 51.000000
90, 72.409088
90, 94.090912
90, 112.227272
90, 128.863632
90, 144.000000
90, 157.909088
90, 167.045456
90, 185.590912
90, 216.818176
90, 239.318176
90, 258.000000
90, 266.863647
90, 282.136353
90, 292.363647
90, 311.590912
90, 337.363647
90, 359.318176
90, 71.181816
90, 93.818184
90, 114.000000
90, 129.681824
90, 144.954544
90, 154.636368
90, 166.500000
90, 186.818176
90, 211.772720
90, 238.090912
90, 255.545456
90, 266.863647
90, 278.181824
90, 292.227264
90, 306.818176
90, 326.863647
90, 349.772736
90, 61.363636
90, 82.909088
90, 102.000000
90, 120.681816
90, 134.454544
90, 144.954544
90, 158.454544
90, 169.363632
90, 192.545456
90, 221.590912
90, 244.636368
90, 260.181824
90, 270.545441
90, 282.818176
90, 300.545441
90, 320.863647
90, 339.545441
90, 47.045456
90, 72.818184
90, 94.772728
90, 114.000000
90, 131.181824
90, 148.500000
90, 157.909088
90, 172.500000
90, 189.954544
90, 219.954544
90, 239.863632
90, 259.772736
90, 271.636353
90, 285.136353
90, 294.818176
90, 320.863647
90, 340.227264
90, 50.045456
90, 72.409088
90, 94.363640
90, 112.500000
90, 127.500000
90, 141.272720
90, 152.727280
90, 166.500000
90, 186.818176
90, 211.363632
90, 234.818176
90, 254.590912
90, 265.909088
90, 279.136353
90, 292.090912
90, 309.681824
90, 328.909088
90, 354.818176
90, 62.181820
90, 85.772728
90, 102.000000
90, 122.454544
90, 136.500000
90, 146.181824
90, 161.181824
90, 180.272720
90, 202.090912
90, 228.000000
90, 247.363632
