I (9396) Encoder_PWM: Angle: 279.409088, RPM: 76.363770
I (9406) Encoder_PWM: Angle: 284.318176, RPM: 78.545410
I (9416) Encoder_PWM: Angle: 282.818176, RPM: 5736.000000
I (9426) Encoder_PWM: Angle: 285.136353, RPM: 37.090820
I (9436) Encoder_PWM: Angle: 285.954559, RPM: 13.091309
I (9446) Encoder_PWM: Angle: 288.954559, RPM: 48.000000
I (9456) Encoder_PWM: Angle: 293.045441, RPM: 65.454102
I (9466) Encoder_PWM: Angle: 296.045441, RPM: 48.000000
I (9476) Encoder_PWM: Angle: 298.090912, RPM: 32.727539
I (9486) Encoder_PWM: Angle: 298.772736, RPM: 10.909180
I (9496) Encoder_PWM: Angle: 303.681824, RPM: 78.545410
I (9506) Encoder_PWM: Angle: 300.545441, RPM: 5709.817871
I (9516) Encoder_PWM: Angle: 302.181824, RPM: 26.182129
I (9526) Encoder_PWM: Angle: 308.045441, RPM: 93.817871
I (9536) Encoder_PWM: Angle: 306.818176, RPM: 5740.363770
I (9546) Encoder_PWM: Angle: 311.590912, RPM: 76.363770
I (9556) Encoder_PWM: Angle: 312.545441, RPM: 15.272461
I (9566) Encoder_PWM: Angle: 313.227264, RPM: 10.909180
I (9576) Encoder_PWM: Angle: 318.136353, RPM: 78.545410
I (9586) Encoder_PWM: Angle: 323.318176, RPM: 82.909180
I (9596) Encoder_PWM: Angle: 324.409088, RPM: 17.454590
I (9606) Encoder_PWM: Angle: 325.909088, RPM: 24.000000
I (9616) Encoder_PWM: Angle: 332.045441, RPM: 98.181641
I (9626) Encoder_PWM: Angle: 336.000000, RPM: 63.272949
I (9636) Encoder_PWM: Angle: 342.272736, RPM: 100.363770
I (9646) Encoder_PWM: Angle: 337.772736, RPM: 5688.000000
I (9656) Encoder_PWM: Angle: 344.454559, RPM: 106.909180
I (9666) Encoder_PWM: Angle: 351.000000, RPM: 104.727051
I (9676) Encoder_PWM: Angle: 354.545441, RPM: 56.727051
I (9686) Encoder_PWM: Angle: 356.045441, RPM: 24.000000
I (9696) Encoder_PWM: Angle: 10.909091, RPM: 237.818359
I (9706) Encoder_PWM: Angle: 9.409091, RPM: 5736.000000
I (9716) Encoder_PWM: Angle: 16.772728, RPM: 117.818192
I (9726) Encoder_PWM: Angle: 17.181818, RPM: 6.545441
I (9736) Encoder_PWM: Angle: 23.318182, RPM: 98.181824
I (9746) Encoder_PWM: Angle: 27.409090, RPM: 65.454529
I (9756) Encoder_PWM: Angle: 27.681818, RPM: 4.363647
I (9766) Encoder_PWM: Angle: 29.045454, RPM: 21.818176
I (9776) Encoder_PWM: Angle: 32.454544, RPM: 54.545441
I (9786) Encoder_PWM: Angle: 37.772728, RPM: 85.090942
I (9796) Encoder_PWM: Angle: 41.727272, RPM: 63.272705
I (9806) Encoder_PWM: Angle: 41.318180, RPM: 5753.454590
I (9816) Encoder_PWM: Angle: 46.772728, RPM: 87.272766
I (9826) Encoder_PWM: Angle: 52.090908, RPM: 85.090881
I (9836) Encoder_PWM: Angle: 54.000000, RPM: 30.545471
I (9846) Encoder_PWM: Angle: 57.272728, RPM: 52.363647
I (9856) Encoder_PWM: Angle: 59.318180, RPM: 32.727234
I (9866) Encoder_PWM: Angle: 58.090908, RPM: 5740.363770
I (9876) Encoder_PWM: Angle: 60.681820, RPM: 41.454590
I (9886) Encoder_PWM: Angle: 62.727272, RPM: 32.727234
I (9896) Encoder_PWM: Angle: 68.863640, RPM: 98.181885
I (9906) Encoder_PWM: Angle: 67.772728, RPM: 5742.545410
I (9916) Encoder_PWM: Angle: 70.500000, RPM: 43.636353
I (9926) Encoder_PWM: Angle: 74.727272, RPM: 67.636353
I (9936) Encoder_PWM: Angle: 74.590912, RPM: 5757.818359
I (9946) Encoder_PWM: Angle: 79.500000, RPM: 78.545410
I (9956) Encoder_PWM: Angle: 81.545456, RPM: 32.727295
I (9966) Encoder_PWM: Angle: 84.954544, RPM: 54.545410
I (9976) Encoder_PWM: Angle: 84.818184, RPM: 5757.818359
I (9986) Encoder_PWM: Angle: 81.954544, RPM: 5714.181641
I (9996) Encoder_PWM: Angle: 86.727272, RPM: 76.363647
I (10006) Encoder_PWM: Angle: 91.500000, RPM: 76.363647
I (10016) Encoder_PWM: Angle: 93.136360, RPM: 26.181763
I (10026) Encoder_PWM: Angle: 96.136360, RPM: 48.000000
I (10036) Encoder_PWM: Angle: 92.318184, RPM: 5698.909180
I (10046) Encoder_PWM: Angle: 97.500000, RPM: 82.909058
I (10056) Encoder_PWM: Angle: 97.500000, RPM: 0.000000
I (10066) Encoder_PWM: Angle: 101.454544, RPM: 63.272705
I (10076) Encoder_PWM: Angle: 105.136360, RPM: 58.909058
I (10086) Encoder_PWM: Angle: 103.772728, RPM: 5738.181641
I (10096) Encoder_PWM: Angle: 103.909088, RPM: 2.181763
I (10106) Encoder_PWM: Angle: 106.636360, RPM: 43.636353
I (10116) Encoder_PWM: Angle: 106.636360, RPM: 0.000000
I (10126) Encoder_PWM: Angle: 106.909088, RPM: 4.363647
I (10136) Encoder_PWM: Angle: 115.363640, RPM: 135.272827
I (10146) Encoder_PWM: Angle: 112.772728, RPM: 5718.545410
I (10156) Encoder_PWM: Angle: 113.454544, RPM: 10.909058
I (10166) Encoder_PWM: Angle: 115.363640, RPM: 30.545532
I (10176) Encoder_PWM: Angle: 115.227272, RPM: 5757.818359
I (10186) Encoder_PWM: Angle: 117.545456, RPM: 37.090942
I (10196) Encoder_PWM: Angle: 119.181816, RPM: 26.181763
I (10206) Encoder_PWM: Angle: 120.818184, RPM: 26.181885
I (10216) Encoder_PWM: Angle: 118.363640, RPM: 5720.727539
I (10226) Encoder_PWM: Angle: 121.772728, RPM: 54.545410
I (10236) Encoder_PWM: Angle: 124.772728, RPM: 48.000000
I (10246) Encoder_PWM: Angle: 128.318176, RPM: 56.727173
I (10256) Encoder_PWM: Angle: 127.500000, RPM: 5746.909180
I (10266) Encoder_PWM: Angle: 129.409088, RPM: 30.545410
I (10276) Encoder_PWM: Angle: 134.454544, RPM: 80.727295
I (10286) Encoder_PWM: Angle: 130.090912, RPM: 5690.181641
I (10296) Encoder_PWM: Angle: 128.590912, RPM: 5736.000000
I (10306) Encoder_PWM: Angle: 132.954544, RPM: 69.818115
I (10316) Encoder_PWM: Angle: 131.863632, RPM: 5742.545410
I (10326) Encoder_PWM: Angle: 138.136368, RPM: 100.363770
I (10336) Encoder_PWM: Angle: 140.727280, RPM: 41.454590
I (10346) Encoder_PWM: Angle: 140.727280, RPM: 0.000000
I (10356) Encoder_PWM: Angle: 140.045456, RPM: 5749.090820
I (10366) Encoder_PWM: Angle: 142.500000, RPM: 39.272705
